Date,price_open,price_high,price_low,price_close,price_volume,sentiment_positive,sentiment_negative,social_dominance,fear_greed,active_addresses,whale_stablecoin_pct,dev_activity,transaction_volume,network_growth
2024-03-18 00:00:00+00:00,3644.7,3645.02,3454.09,3520.46,570901.2851,3731.917104661465,3317.378535747528,9.417405683368,77,646828,51.19140670569,2326,21976369.97870816,852475
2024-03-19 00:00:00+00:00,3520.47,3548.09,3150.88,3158.64,1049629.6936,3731.917104661465,3317.378535747528,8.383611312182,79,646828,51.19140670569,2326,21976369.97870816,852475
2024-03-20 00:00:00+00:00,3158.65,3535.24,3056.56,3516.53,1207322.8201,3731.917104661465,3317.378535747528,10.345461798765,74,646828,51.19140670569,2326,21976369.97870816,852475
2024-03-21 00:00:00+00:00,3516.53,3587.32,3412.0,3492.85,602755.2072,3328.772833943367,2202.451444745064,9.701402200912,78,534135,51.983167071668,2007,19294003.074764665,847786
2024-03-22 00:00:00+00:00,3492.84,3542.52,3250.0,3336.35,558848.888,3328.772833943367,2202.451444745064,8.140422088857,75,534135,51.983167071668,2007,19294003.074764665,847786
2024-03-23 00:00:00+00:00,3336.35,3435.48,3270.08,3329.53,323675.9448,3328.772833943367,2202.451444745064,8.194912646901,73,534135,51.983167071668,2007,19294003.074764665,847786
2024-03-24 00:00:00+00:00,3329.53,3471.22,3298.76,3454.98,260824.1408,3328.772833943367,2202.451444745064,7.829122866031,74,534135,51.983167071668,2007,19294003.074764665,847786
2024-03-25 00:00:00+00:00,3454.99,3666.0,3420.12,3590.42,548577.6942,3328.772833943367,2202.451444745064,6.627609854045,75,534135,51.983167071668,2007,19294003.074764665,847786
2024-03-26 00:00:00+00:00,3590.43,3678.86,3542.62,3587.33,499013.8384,3328.772833943367,2202.451444745064,7.247680244258,81,534135,51.983167071668,2007,19294003.074764665,847786
2024-03-27 00:00:00+00:00,3587.32,3665.84,3460.02,3501.19,443195.3297,3328.772833943367,2202.451444745064,8.189276532536,83,534135,51.983167071668,2007,19294003.074764665,847786
2024-03-28 00:00:00+00:00,3501.2,3611.78,3465.0,3560.49,404654.0311,2972.27289134264,1887.872512996197,7.358156197854,80,494320,52.255727075964,2111,19316507.07291433,807545
2024-03-29 00:00:00+00:00,3560.49,3584.37,3445.91,3509.74,323086.179,2972.27289134264,1887.872512996197,6.861690694885,79,494320,52.255727075964,2111,19316507.07291433,807545
2024-03-30 00:00:00+00:00,3509.74,3565.81,3485.0,3505.64,216025.2634,2972.27289134264,1887.872512996197,7.214457151478,75,494320,52.255727075964,2111,19316507.07291433,807545
2024-03-31 00:00:00+00:00,3505.65,3655.32,3505.09,3645.29,243464.9877,2972.27289134264,1887.872512996197,7.622436735652,75,494320,52.255727075964,2111,19316507.07291433,807545
2024-04-01 00:00:00+00:00,3645.29,3645.95,3413.71,3503.8,408854.1225,2972.27289134264,1887.872512996197,6.392259961259,79,494320,52.255727075964,2111,19316507.07291433,807545
2024-04-02 00:00:00+00:00,3503.8,3505.6,3212.0,3278.96,623264.6476,2972.27289134264,1887.872512996197,6.208561323417,79,494320,52.255727075964,2111,19316507.07291433,807545
2024-04-03 00:00:00+00:00,3278.96,3367.4,3202.79,3310.83,410484.1933,2972.27289134264,1887.872512996197,6.125744491542,71,494320,52.255727075964,2111,19316507.07291433,807545
2024-04-04 00:00:00+00:00,3310.83,3443.93,3250.92,3327.4,356338.5716,2880.05835467577,1873.959819734097,6.647274517201,70,515158,51.588350523316,2477,17497705.001719303,729096
